Company Name,Price,Volume,MACD hist,ADX,ATR,EMA 200,RSI,Stochastic Oscillator,MACD hist sloap*,EMA 200 Sloap
Oil India Ltd.,638.4000244140625,222784,0.5112259659096621,57.29724276822595,2.7851431892616105,650.651098956064,34.20158487801261,58.38965763020129,0.18196601229654075,-0.00019286712499651994
One 97 Communications Ltd.,359.45001220703125,10636,-0.3493294535251521,37.707491865229585,0.46933348198963704,351.6884232401626,68.7486270057692,,-0.010627606463563088,0.00021701465187347216
Oracle Financial Services Software Ltd.,7558.85009765625,12739,-0.06825090500760439,15.322971154106694,17.137099764723565,7618.277511634406,51.20405716450607,79.64728860294117,0.24485184814013705,-7.901472238170583e-05
PB Fintech Ltd.,1181.199951171875,190174,1.292384746778322,47.0828784402385,5.316107774314505,1242.671150556118,41.37215632831753,78.34637344047367,0.10510852377362756,-0.0005230282969650521
PI Industries Ltd.,3570.449951171875,30536,0.624507150612958,24.167364790082427,10.554825544962627,3621.54441203262,36.256616322716894,1.8747965494791667,-0.874378929709156,-0.00014382281686535714
Page Industries Ltd.,36485.8515625,2268,-16.939415766138822,13.035382538694046,145.8139506585373,35942.71439588258,50.35248883969168,35.75041118421053,3.5123319990838624,0.00014961045877702817
Patanjali Foods Ltd.,1443.0,40841,-1.550257435817993,15.597122730042674,7.615625344285161,1431.6489839690037,33.197712775616395,2.668685203993638,-0.8512106289453891,7.905790930405652e-05
Persistent Systems Ltd.,3649.85009765625,16774,1.3359246278170893,10.844183000681564,15.166037596443944,3598.7864258402765,45.9876405097881,52.43427888435393,0.43341334638052764,0.0001406092628704519
Petronet LNG Ltd.,296.5,324804,-0.013244427936553116,17.038199125849022,1.1485291196098084,302.48949927026285,43.932521984575835,30.0,-0.0018464429138631,-0.00020302182990034534
Pidilite Industries Ltd.,3031.0,31939,-0.1182545131350532,17.836185193154993,8.497751490405426,3008.7165779081447,45.81893358102223,31.70731707317073,-0.535988064733151,7.388782278878745e-05
Piramal Enterprises Ltd.,830.0999755859375,82257,-0.29022401461725655,25.852354527008465,3.688340028926522,827.3111080461903,53.80458745478313,32.61785261481396,-0.1689453442828599,3.3765594891446555e-05
Polycab India Ltd.,6731.5498046875,18528,2.364804471336699,19.999343218350333,27.144026895804224,6649.054474834547,49.52055432746332,53.717291584524986,-1.0275017566217177,0.00012316610833283347
Poonawalla Fincorp Ltd.,449.04998779296875,47007,0.07472163662838271,19.51452781467038,1.5381874326185674,455.1977709504171,54.861636932107544,57.35250558741956,-0.0571718960869384,-0.00013759440392176712
Power Finance Corporation Ltd.,509.1499938964844,1034213,-0.28779018633758024,10.324104638912374,2.7425701905020157,487.9616144837846,43.04909277702931,5.932282291602011,-0.12097389020158483,0.00041824322766149816
Power Grid Corporation of India Ltd.,317.6000061035156,1601652,0.047376380842552135,16.318876564017778,1.1016449276048659,316.25983679445375,56.76855253544585,70.37062154555628,-0.03051841731270999,4.24088098968939e-05
Prestige Estates Projects Ltd.,1503.0,99249,1.1781591890559078,36.641164547688604,11.773546345020517,1572.9189009286363,33.09040200434751,15.90049155562623,-0.14023010922508128,-0.00046753328136782716
Punjab National Bank,128.35000610351562,2627719,-0.19104132680491823,21.134460273874588,0.6572129929481186,127.61803673759665,45.071038859882904,37.500089406839265,0.05136464555377812,5.731574358833796e-05
REC Ltd.,568.75,1545763,-0.19396227986200942,7.447393294527728,2.749167310418318,555.3011143832471,44.96392302764849,33.333333333333336,-0.009841068551231236,0.00023765218385121372
Rail Vikas Nigam Ltd.,375.29998779296875,1812648,0.045690578911158075,17.099611749708714,2.1763468871081697,353.1703062507179,53.514984623161034,42.59241467784139,-0.02252614198866587,0.000592616218905518
Reliance Industries Ltd.,2881.5,523722,0.4767086422614728,44.993330272158055,6.5003391742215255,2910.178624456989,25.63161328157892,20.88162321992999,-0.3061750794008269,-0.0001000268545816761
SBI Cards and Payment Services Ltd.,697.1500244140625,118711,-0.3880092958643784,45.70097682876464,1.3951952009064688,707.5288712433174,22.474505240229675,10.0006103515625,-0.013402576994607784,-0.00014962348810377966
SBI Life Insurance Company Ltd.,1413.4000244140625,116424,0.7042923372219558,26.69231324933862,4.172169102726078,1430.7490261011383,42.192779058390975,71.5794613486842,0.03203561370444774,-0.00012336339535083863
SJVN Ltd.,139.6999969482422,1294384,-0.025599059590848926,23.118034440498793,0.8789611591991314,140.79282579277026,45.3082941293487,27.9998779296875,-0.042883321589552194,-7.861993348271874e-05
SRF Ltd.,2239.89990234375,55494,-0.8591669725128028,33.312046633777314,6.627849152325715,2290.5362591033954,19.88249084485105,17.560042239410816,-0.20077014761888456,-0.00022720127252311148
Samvardhana Motherson International Ltd.,148.1999969482422,6853457,0.8276383715775332,27.06870086311145,1.3329219606442593,137.6819123285854,81.744840350889,92.61353488799533,0.14658146055993682,0.0007132887674707823
Shree Cement Ltd.,25317.0,5713,-0.5004068878374781,31.305006108431364,54.313184857793935,25564.6833030356,35.221500662607724,36.85555132546536,-2.8277199189386693,-9.832442341086521e-05
Shriram Finance Ltd.,2380.0,40608,-0.7147599054375411,13.000037654615614,8.464699824675348,2381.36467398273,45.37375036626762,36.166493015699224,0.0845896465113245,-5.76273798704263e-06
Siemens Ltd.,7026.25,47291,4.755564513071423,30.289275007965106,25.296658781429205,7100.112612532042,41.87757333393164,49.528301886792455,0.06213819200162618,-0.00010565206395903337
Sona BLW Precision Forgings Ltd.,630.0,139207,1.5382837640402742,21.504535536970668,2.9723000622753517,625.5292334972379,66.8937309006846,79.11398517385375,-0.11350024951191573,7.132115343008789e-05
State Bank of India,822.6500244140625,1337561,-0.1671559133785474,32.540623598017575,2.7402305112694085,827.3099086101952,39.838207269507286,37.42709679261581,-0.007566917874389345,-5.6929442176382894e-05
Steel Authority of India Ltd.,162.25,1179515,-0.1121997358081896,17.299452846581044,0.8921688868066212,166.0471844233753,38.78667945318129,5.88214174585318,-0.03757374015791021,-0.00023520898318246227
Sun Pharmaceutical Industries Ltd.,1478.949951171875,273496,-1.261379563205284,38.89088444171549,5.7751838991498925,1491.9951988418309,46.63302316631166,35.7998046875,-0.5257698914492224,-8.86493939024202e-05
Sun TV Network Ltd.,653.75,111015,-1.231593462486279,17.47246477353161,3.36422004776434,659.0283912470569,41.17019128539214,23.11089409722222,0.15632783329989897,-8.114593997987369e-05
Supreme Industries Ltd.,5510.2001953125,22998,5.396196773626357,23.567413061835598,27.68071073943342,5518.25746926163,44.21825557714848,40.400390625,-0.7096558135475561,-1.4695950193981815e-05
Suzlon Energy Ltd.,46.099998474121094,1475699,-0.02551419767087404,32.46142043484833,0.16908751286079135,44.83864946331806,69.16113859444123,100.0,-0.007473126957321774,0.0002749864403477172
Syngene International Ltd.,690.6500244140625,61496,0.3487744629088181,29.940269511841908,2.118256129113815,682.1962167021088,72.48441948755807,79.09848162693548,0.04154980269264019,0.00012301873390872418
TVS Motor Company Ltd.,2253.85009765625,80423,1.6227984996866371,19.469489869358004,9.031236418479276,2198.461684074939,60.16476133640867,67.20616957720588,-0.09799638712932057,0.0002469851361267885
Tata Chemicals Ltd.,1072.5,63807,-0.4852447908979034,50.55441623248685,3.6239179553874696,1090.1436480530772,25.834235702362633,13.738153738153738,0.06471022029176687,-0.00016533622005659277
Tata Communications Ltd.,1786.8499755859375,23135,-0.6821343362269663,31.663106842776553,5.637775031930199,1805.3911016403429,35.69705719704717,0.0,-0.40491510040469336,-0.00010428574192979302
Tata Consultancy Services Ltd.,3802.949951171875,256358,-0.8687349366357449,28.4215946048943,7.9134679811549935,3855.3639660141407,27.128975245102552,9.261984700056724,-0.24393143434548392,-0.00013851721039679886
Tata Consumer Products Ltd.,1072.5,155133,-0.955599906011749,27.059171974078716,3.745928827835518,1093.6281714456547,28.011993178172048,23.415946464001077,-0.04877546811176847,-0.0001979892136265729
Tata Elxsi Ltd.,7289.9501953125,9030,4.20706738594011,33.27953434411955,14.517710525678467,7296.011656245221,54.85945218723701,73.8966112012987,0.5164074991820762,-8.356601035851882e-06
Tata Motors Ltd DVR,631.5,46199,0.0018481303463824261,20.901981908461806,2.108216030956823,642.6985378865229,40.992098961815735,8.411385545604928,-0.0615450093729335,-0.00017822346708221246
Tata Motors Ltd.,943.5,881443,0.013321404866685094,20.55379928882741,2.862664684339451,956.080482340188,41.04611370973241,16.969992897727273,-0.11893570173895829,-0.0001340084880169434
Tata Power Co. Ltd.,433.20001220703125,575807,0.11439078460182239,33.94912702748845,1.3822642219193015,440.47979401563276,35.7292158257484,28.9476220305498,0.006418410454131607,-0.00016889112235844703
Tata Steel Ltd.,174.10000610351562,3640443,0.024730259896986018,25.48678804187986,0.6891096287044123,173.2578760746013,42.527241692299015,31.579370050916335,-0.03212661652558124,4.861354442472045e-05
Tata Technologies Ltd.,1054.0,42786,0.3362900262169366,34.5222901539565,2.5280486243026985,1062.8300173458206,34.886427321730295,45.669851400449836,0.10024944508617928,-8.419724186225904e-05
Tech Mahindra Ltd.,1286.800048828125,152252,0.3316938170670829,55.137351253185315,4.139148979562541,1312.822407219198,27.481421687312846,16.556318159403066,0.023426611099998773,-0.00020324155283425705
Titan Company Ltd.,3380.39990234375,63025,-2.97656680726336,19.359027488779393,9.329328954690126,3392.072637406131,32.71379984922689,19.82904915097188,-0.484702792443807,-3.470415442365928e-05
Torrent Pharmaceuticals Ltd.,2714.199951171875,23835,-0.5461319068805857,37.155121401603466,13.368057174998155,2668.092371346051,60.61548025183058,61.08499938336736,-0.9872115828928418,0.00017072904369806407
Torrent Power Ltd.,1456.199951171875,187522,-2.168809373066942,19.72243342971066,13.892536872555455,1421.3914047485066,49.95045276325296,67.0133578574586,0.11305268706534655,0.00024023805050899625
Trent Ltd.,4650.0,69785,-3.312078358760651,25.74643369798871,19.212104256839723,4646.910869983929,40.70313607463941,0.0,-2.028644161149126,6.6766737259596445e-06
Tube Investments of India Ltd.,3702.0,32908,-5.15521566134165,19.00392085118073,18.745893846702113,3779.882531490248,32.0736419051879,15.400965073529411,-1.430078738885621,-0.00021143679361207743
UPL Ltd.,517.25,302065,-0.19043234416367472,18.68606483539366,1.7413289727301933,516.6781821148195,39.18451039205092,26.08695652173913,-0.020510978463766705,1.1110514101256666e-05
UltraTech Cement Ltd.,10023.400390625,21441,12.223584726015787,31.017211214112194,33.73107769411607,10038.448762786213,44.235283166659755,76.76758012710995,0.10625666893442087,-1.5088684011890748e-05
Union Bank of India,154.9499969482422,1113869,-0.22510570514379535,35.37840485454473,0.7315006464503293,152.80530795800723,32.84487525469302,12.8570556640625,0.01595700903125563,0.00013910721938018722
United Spirits Ltd.,1177.699951171875,74371,0.3242075788624148,13.297599337374768,4.76746856833278,1178.33301634643,48.80181966790043,39.85966230174312,-0.2596687683372533,-5.40244912089557e-06
Varun Beverages Ltd.,1431.0,248029,-0.32059413414104565,44.19702852312015,5.359621916444091,1482.7408452434245,29.453872933244497,12.26224702050676,-0.23011776838874098,-0.0003633881865189044
Vedanta Ltd.,453.8999938964844,666915,-0.21838333729741766,14.777948228073223,2.455291867582106,457.43276793280376,42.607411658844356,9.189255173141891,-0.04358297229571484,-7.822266396580531e-05
Vodafone Idea Ltd.,14.800000190734863,31312110,0.011911461221744662,18.711535234940357,0.09588139612022392,14.33068211405008,55.068165639700965,71.42868820520926,-0.0034182650576970106,0.0003187003060142299
Voltas Ltd.,1372.0,69370,-1.7751971734809429,17.479606346018162,5.872363341822278,1365.4719878305018,25.383925843604416,0.0,-0.3164705977259503,4.7819360428197946e-05
Wipro Ltd.,450.6000061035156,502210,0.027520012813187722,39.710449012827084,1.0731631090385432,457.84230524265877,35.101156912088555,17.777506510416668,0.0018147886128431212,-0.0001615333445086871
Yes Bank Ltd.,22.75,12274992,0.007313465919864591,15.098063974180576,0.07211526585947972,22.945520602774195,47.2802012844505,50.0,-0.0038152101851132696,-8.637499708404797e-05
Zee Entertainment Enterprises Ltd.,150.85000610351562,687496,-0.22536428983416135,12.82966305201609,0.8459858312782741,147.53974527633918,44.03709823147864,7.500457763671875,-0.025372328613453676,0.00022054326609786428
Zomato Ltd.,183.39999389648438,2506104,-0.08688018546159676,11.192743177943132,0.6500790320852187,185.8208873638839,50.49616253497712,34.78226255871348,0.004792225322202248,-0.0001326640590063185
Zydus Lifesciences Ltd.,1044.6500244140625,71107,0.41053016680119814,12.496117478871707,4.068056798383846,1052.3434697261005,48.92907847877646,53.554485918589315,-0.0888295143262754,-7.401623185300708e-05
